Generation: ,0,#,#,#,fitness
21,26,29,33,48,0.0046560857477099486
3,23,33,40,48,0.004462935750030693
8,27,34,43,48,0.0034126064145231587
3,4,6,7,41,0.0017274105822057285
8,27,37,48,49,0.0014589585153035214
4,7,15,38,45,0.0005953075360257817
2,10,13,31,46,0.00031215288478033217
22,29,31,36,43,0.00017531368283326117
6,8,10,29,42,0.00011812247857487587
5,6,8,35,36,5.388849894604374e-05
Generation: ,12,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
8,16,31,34,42,0.14938325461067115
16,22,23,29,33,0.12092688344825143
7,8,23,31,43,0.11139850482069188
8,11,23,34,49,0.10526621639048066
3,5,8,43,44,0.08856145913224059
3,16,23,29,33,0.0780764673456492
16,32,34,49,50,0.06568996007913791
7,16,19,23,43,0.04115331208709347
16,30,33,43,45,0.03246631089862371
8,16,34,38,48,0.010486120391060415
7,19,23,40,45,0.009240234973225573
8,15,16,28,31,0.00888679895343626
14,19,34,44,45,0.008148916452912094
1,11,18,22,30,0.007672328548144556
27,33,40,43,49,0.005077536760676799
8,27,34,43,48,0.0034126064145231587
5,30,32,38,47,0.000327062225260291
6,8,10,29,42,0.00011812247857487587
8,27,31,35,36,5.482557843899023e-05
14,23,36,45,48,8.111881113517876e-06
Generation: ,13,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
8,16,31,34,42,0.14938325461067115
16,22,23,29,33,0.12092688344825143
7,8,23,31,43,0.11139850482069188
8,11,23,34,49,0.10526621639048066
16,32,34,49,50,0.06568996007913791
8,13,23,31,35,0.06040897682195057
16,30,33,43,45,0.03246631089862371
22,23,29,33,37,0.01673161297171054
7,27,33,38,49,0.015028409275720623
6,8,12,26,43,0.011236898458252823
9,23,29,32,40,0.01067286207677901
27,33,40,43,49,0.005077536760676799
2,7,11,40,43,0.003322105995205605
16,21,37,40,41,0.001978973527769846
2,6,27,34,49,0.0018845713513014363
5,30,32,38,47,0.000327062225260291
12,24,36,43,45,0.0003255276733067137
4,8,14,26,37,0.00025047884521670603
6,23,26,43,47,0.00016828814419488251
23,36,38,41,42,1.2837577561791517e-05
Generation: ,14,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
8,12,22,45,49,0.4364820887893593
8,16,31,34,42,0.14938325461067115
16,22,23,29,33,0.12092688344825143
7,8,23,31,43,0.11139850482069188
8,11,23,34,49,0.10526621639048066
5,9,26,31,34,0.08535564492089416
22,23,33,34,50,0.0383529508586106
6,24,31,32,39,0.031066713167840588
12,13,40,43,49,0.02185061536818688
22,23,29,33,37,0.01673161297171054
6,8,12,26,43,0.011236898458252823
6,12,16,34,37,0.011126995350825087
6,16,35,42,44,0.009692210055096477
5,18,19,31,35,0.00832432723047526
27,33,40,43,49,0.005077536760676799
2,7,11,40,43,0.003322105995205605
26,27,33,40,43,0.0015964440596972858
7,17,26,31,45,0.0006611420789676505
3,8,25,40,47,0.0006032555839438125
3,8,17,22,48,0.00029368979910303014
Generation: ,15,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
8,12,22,45,49,0.4364820887893593
8,16,31,34,42,0.14938325461067115
16,22,23,29,33,0.12092688344825143
7,8,23,31,43,0.11139850482069188
9,12,25,33,43,0.09779696053877686
5,9,26,31,34,0.08535564492089416
32,41,42,45,49,0.049012672983528016
5,7,14,33,34,0.048172299247087276
2,5,32,39,49,0.042251119674047696
6,24,31,32,39,0.031066713167840588
1,3,8,11,18,0.028056500021071268
13,16,28,33,41,0.023448032984059994
2,8,13,19,31,0.016010657726841782
1,2,3,8,28,0.01302995079037814
6,8,12,26,43,0.011236898458252823
14,16,28,32,45,0.010682452749385249
5,18,19,31,35,0.00832432723047526
6,9,31,45,48,0.006771446835601235
4,15,23,28,49,0.00047541236954027727
6,10,27,42,43,2.442587247984262e-05
Generation: ,16,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,12,31,33,45,0.43767633275064327
8,12,22,45,49,0.4364820887893593
8,16,31,34,42,0.14938325461067115
16,22,23,29,33,0.12092688344825143
7,8,23,31,43,0.11139850482069188
7,8,12,22,40,0.0828436521170427
23,24,42,44,49,0.06438961768466799
5,7,14,33,34,0.048172299247087276
6,24,31,32,39,0.031066713167840588
13,19,20,31,32,0.01724333945883063
6,9,31,45,48,0.006771446835601235
23,41,44,45,48,0.006636201067538953
2,24,26,37,45,0.0030720939483141496
7,15,26,30,31,0.0024475337127062113
12,15,20,22,47,0.00028424183844268276
6,27,31,47,48,4.120030272239169e-05
6,10,27,42,43,2.442587247984262e-05
6,17,30,35,45,2.1260614378237215e-05
11,17,31,33,36,2.9720154481128894e-06
6,9,17,27,47,1.2915767871466248e-06
Generation: ,17,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,12,31,33,45,0.43767633275064327
8,12,22,45,49,0.4364820887893593
1,8,16,31,42,0.17550722362357585
8,16,31,34,42,0.14938325461067115
16,22,23,29,33,0.12092688344825143
7,8,23,31,43,0.11139850482069188
7,8,12,22,40,0.0828436521170427
7,8,11,19,22,0.08157765497253174
4,13,23,24,32,0.012862271378438763
8,13,15,29,49,0.009155119371003719
10,22,31,34,44,0.003925382814876925
6,14,23,25,33,0.0027379460744751368
6,25,27,31,39,0.0024352204093989215
4,33,40,42,45,0.0020516977785613407
6,7,10,16,27,0.00016107777247360874
6,29,31,47,50,9.421007177860703e-05
6,27,31,47,48,4.120030272239169e-05
6,10,27,42,43,2.442587247984262e-05
7,10,12,17,26,1.2085728181183832e-05
10,22,28,31,36,3.0143647440169003e-06
Generation: ,18,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,12,31,33,45,0.43767633275064327
8,12,22,45,49,0.4364820887893593
3,7,24,31,33,0.33186829469261997
1,8,16,31,42,0.17550722362357585
8,16,31,34,42,0.14938325461067115
7,8,11,19,22,0.08157765497253174
4,7,8,22,46,0.020860831371423052
7,11,22,37,46,0.019006472382781827
4,22,26,32,41,0.00531370044637582
3,6,7,21,40,0.004795530982237661
6,13,14,16,26,0.002190171460895627
15,16,22,28,38,0.0020771144129908834
7,17,31,32,45,0.002062694791171715
4,33,40,42,45,0.0020516977785613407
11,12,18,22,47,0.0013939624043378003
8,10,34,35,42,0.0007443124901304263
6,7,10,16,27,0.00016107777247360874
4,7,12,36,45,8.288263861425494e-05
6,10,27,42,43,2.442587247984262e-05
12,13,17,36,39,1.8501088054567402e-06
Generation: ,19,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,12,31,33,45,0.43767633275064327
8,12,22,45,49,0.4364820887893593
3,7,24,31,33,0.33186829469261997
1,8,16,31,42,0.17550722362357585
8,16,31,34,42,0.14938325461067115
7,8,11,19,22,0.08157765497253174
2,7,22,41,49,0.038635194255909285
12,15,32,34,44,0.028736317469074076
7,21,26,31,41,0.02794084063707949
7,11,22,37,46,0.019006472382781827
1,3,8,15,23,0.01618090930168849
16,24,31,37,40,0.009146387558448524
23,29,30,32,43,0.006660154166909794
4,22,26,32,41,0.00531370044637582
2,4,7,18,34,0.0013281364764476738
3,14,20,26,42,0.0011113709460178174
2,23,30,35,50,0.0004987786486179179
27,30,39,43,47,6.630586552287723e-05
17,37,42,44,46,4.6211876134600174e-05
11,17,31,35,36,1.119353982243804e-06
Generation: ,20,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,12,31,33,45,0.43767633275064327
8,12,22,45,49,0.4364820887893593
3,7,24,31,33,0.33186829469261997
1,8,16,31,42,0.17550722362357585
8,16,31,34,42,0.14938325461067115
8,9,31,34,42,0.11204341230062129
12,19,31,32,37,0.022758990927992096
7,16,28,38,42,0.008081921374580091
23,29,30,32,43,0.006660154166909794
2,5,23,42,50,0.0024232710209956946
4,11,16,20,46,0.0019671242017223023
16,18,29,35,37,0.0019251293287137925
1,2,13,18,30,0.0016713749420166726
4,19,29,30,32,0.0007307675160668105
21,28,29,33,47,0.0005365707140544345
2,23,30,35,50,0.0004987786486179179
17,19,23,26,34,0.00011371486018589136
29,32,36,44,46,0.0001109307473223824
2,15,34,35,47,8.145463140321629e-05
17,37,42,44,46,4.6211876134600174e-05
Generation: ,21,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,12,31,33,45,0.43767633275064327
8,12,22,45,49,0.4364820887893593
3,7,24,31,33,0.33186829469261997
1,8,16,31,42,0.17550722362357585
8,9,31,34,42,0.11204341230062129
1,8,16,29,42,0.06148105847299678
8,19,22,35,41,0.01982292178858813
13,19,28,34,49,0.016032283841745862
1,2,12,24,37,0.012469564676034958
7,16,28,38,42,0.008081921374580091
20,23,25,42,44,0.006725859964535979
12,28,31,37,41,0.00479366271133456
5,22,39,40,50,0.004587024071817596
1,2,13,18,30,0.0016713749420166726
7,28,39,42,47,0.0005408461487516085
1,8,14,29,47,0.0004860627465763866
2,15,34,35,47,8.145463140321629e-05
13,21,26,36,42,4.7106600429452495e-05
4,24,26,40,47,4.631346427861337e-05
15,35,40,46,47,3.0429859559914365e-05
Generation: ,22,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,12,31,33,45,0.43767633275064327
8,12,22,45,49,0.4364820887893593
3,7,24,31,33,0.33186829469261997
1,8,16,31,42,0.17550722362357585
7,13,16,33,42,0.15042198075393895
7,8,11,12,30,0.04124239324204976
1,3,12,21,48,0.02931494985074724
3,8,25,40,42,0.008758568375303238
3,11,42,45,48,0.007843201227670021
12,28,31,37,41,0.00479366271133456
13,26,32,47,49,0.002889919907109867
22,23,24,35,47,0.0028004782784797626
1,2,13,18,30,0.0016713749420166726
2,13,14,30,33,0.0013533493228961037
7,28,39,42,47,0.0005408461487516085
3,6,8,47,50,0.00020078397359862352
1,2,17,32,42,0.0001986779437131099
15,34,35,46,47,0.00017402457945046255
15,35,40,46,47,3.0429859559914365e-05
19,33,36,38,47,1.679088282122781e-06
Generation: ,23,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,12,31,33,45,0.43767633275064327
8,12,22,45,49,0.4364820887893593
3,7,24,31,33,0.33186829469261997
1,8,16,31,42,0.17550722362357585
7,13,16,33,42,0.15042198075393895
3,12,16,24,28,0.07112872756281562
2,12,13,21,24,0.029590654053535018
1,3,12,21,48,0.02931494985074724
5,8,9,13,48,0.02793663810058502
19,22,23,24,27,0.010751787873857855
9,18,33,35,50,0.004404899305287432
22,23,24,35,47,0.0028004782784797626
1,15,35,38,45,0.002468578104822088
1,2,13,18,30,0.0016713749420166726
2,3,31,37,50,0.0014541339516647338
16,18,30,38,46,0.0011559383886292941
7,15,29,40,43,0.0010331190722946302
3,4,35,39,48,0.0009454792661290281
3,15,27,29,46,0.0006746749199403064
6,30,36,45,49,2.2239405008414133e-05
Generation: ,24,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,12,31,33,45,0.43767633275064327
8,12,22,45,49,0.4364820887893593
3,7,24,31,33,0.33186829469261997
1,8,16,31,42,0.17550722362357585
3,12,16,24,28,0.07112872756281562
3,11,24,33,35,0.06760145215368599
3,24,35,42,44,0.03431267977784325
1,18,31,32,46,0.0341700240543669
9,16,34,39,40,0.024904364213953537
9,18,33,35,50,0.004404899305287432
16,24,26,30,48,0.0034420908459625874
4,6,7,13,43,0.0020989991449201473
5,8,16,17,31,0.002073943820613483
6,9,20,31,40,0.0016804697398430618
1,2,13,18,30,0.0016713749420166726
16,18,30,38,46,0.0011559383886292941
9,30,38,46,50,0.0006987044528667678
3,10,13,39,50,0.0001964374719344813
6,10,22,38,45,0.00015496783315805605
7,30,41,47,48,0.00010315337288241304
Generation: ,25,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,12,31,33,45,0.43767633275064327
8,12,22,45,49,0.4364820887893593
3,7,24,31,33,0.33186829469261997
1,8,16,31,42,0.17550722362357585
12,22,34,40,44,0.04955447215870983
1,16,25,41,42,0.029612881645980534
9,16,34,39,40,0.024904364213953537
5,20,24,35,45,0.020593612708754056
2,7,24,28,32,0.01800985217965123
8,16,21,40,41,0.012100564192372744
9,24,25,26,48,0.007492355144358441
3,34,38,39,40,0.0037157388616199096
16,24,26,30,48,0.0034420908459625874
10,16,34,44,45,0.0030004936310884084
3,14,34,39,40,0.002584006920027107
16,18,30,38,46,0.0011559383886292941
9,30,38,46,50,0.0006987044528667678
15,19,21,28,40,0.00021745542919488075
11,17,21,29,34,0.00019581193981250264
1,8,31,36,38,0.0001628126362890798
Generation: ,26,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,12,31,33,45,0.43767633275064327
8,12,22,45,49,0.4364820887893593
3,7,24,31,33,0.33186829469261997
8,16,31,33,42,0.1988074286465359
1,8,16,31,42,0.17550722362357585
1,12,31,38,43,0.03841630744714377
11,23,31,41,46,0.017027685850654672
9,24,25,26,48,0.007492355144358441
8,14,31,38,43,0.004333815293659304
3,34,38,39,40,0.0037157388616199096
2,11,27,43,49,0.0032411687355827505
3,27,34,39,48,0.002972803801225358
6,8,11,42,48,0.0020409191499797135
3,21,31,42,47,0.0019734417789944235
1,8,9,17,45,0.0014429426961620978
16,18,30,38,46,0.0011559383886292941
10,16,23,27,31,0.0004951272507239201
1,8,31,36,38,0.0001628126362890798
17,27,30,31,38,1.029234551248026e-05
3,12,17,33,36,4.8601638961275e-06
Generation: ,27,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,12,31,33,45,0.43767633275064327
8,12,22,45,49,0.4364820887893593
3,7,24,31,33,0.33186829469261997
8,9,12,45,49,0.3117656642719426
8,16,31,33,42,0.1988074286465359
3,7,19,31,33,0.11867380222566193
3,28,33,34,45,0.050565066356176136
9,12,28,34,35,0.02915599833481253
11,23,31,41,46,0.017027685850654672
11,12,14,26,49,0.011127525517438808
6,25,30,31,32,0.005858695655917796
8,12,18,30,37,0.002045142688252025
3,10,16,24,46,0.001755841248971043
1,8,9,17,45,0.0014429426961620978
1,11,17,24,31,0.000999490309247218
10,16,23,27,31,0.0004951272507239201
12,17,35,38,43,9.136902912391454e-05
10,27,30,31,38,2.438746164044241e-05
17,27,30,31,38,1.029234551248026e-05
13,17,28,34,47,7.350966326137301e-06
Generation: ,28,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,12,31,33,45,0.43767633275064327
8,12,22,45,49,0.4364820887893593
3,7,24,31,33,0.33186829469261997
8,9,12,45,49,0.3117656642719426
3,28,33,34,45,0.050565066356176136
21,22,41,42,45,0.02873307764230804
16,21,30,31,46,0.0192425517728549
11,23,31,41,46,0.017027685850654672
3,26,34,40,49,0.014515564391776573
11,12,14,26,49,0.011127525517438808
6,18,22,35,49,0.006693031071864895
11,20,21,23,41,0.004434455864092812
12,14,15,31,45,0.004392966256610106
6,15,16,21,46,0.001837144699251846
3,10,16,24,46,0.001755841248971043
3,27,28,29,39,0.0017097399639905933
8,30,31,44,47,0.0013361847213060676
1,18,32,36,45,0.00014132804864791195
2,16,17,24,37,7.078370593804114e-05
10,17,33,37,47,1.4454644659780066e-07
Generation: ,29,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,12,31,33,45,0.43767633275064327
8,12,22,45,49,0.4364820887893593
3,7,24,31,33,0.33186829469261997
8,9,12,45,49,0.3117656642719426
9,16,26,31,45,0.10430825834530312
4,5,12,21,49,0.022230625869827454
3,26,34,40,49,0.014515564391776573
6,7,8,31,38,0.013070537537698584
8,12,25,33,47,0.0065934643646321876
3,10,16,24,46,0.001755841248971043
14,22,33,34,47,0.0016749006942700915
3,18,34,47,49,0.001448202501420528
8,30,31,44,47,0.0013361847213060676
7,12,13,36,49,0.0007879566050865038
18,23,28,29,38,0.0005729787693101693
2,7,17,22,34,0.0005134018056182877
10,12,16,18,40,0.0001782023222914111
10,24,28,30,48,2.485665886261349e-05
7,10,17,21,44,1.3561869041354197e-05
10,17,33,37,47,1.4454644659780066e-07
Generation: ,30,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,12,31,33,45,0.43767633275064327
8,12,22,45,49,0.4364820887893593
3,7,24,31,33,0.33186829469261997
8,9,12,45,49,0.3117656642719426
5,9,12,13,29,0.07401128317299809
3,22,26,34,43,0.049816817670399964
3,14,31,33,49,0.049000127347187394
5,8,14,33,44,0.03641940198405808
11,16,18,25,41,0.006922177885980233
1,8,28,29,48,0.004308797683985387
16,18,27,29,30,0.0007178276589037964
2,7,17,22,34,0.0005134018056182877
4,8,15,20,43,0.00032529483440313085
10,12,16,18,40,0.0001782023222914111
2,17,24,31,41,0.00012942667487711147
4,12,23,47,48,9.907376733285803e-05
10,24,28,30,48,2.485665886261349e-05
10,11,17,24,32,1.4043649583040953e-05
10,17,28,31,44,4.563523716613581e-06
10,17,33,37,47,1.4454644659780066e-07
Generation: ,31,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,12,31,33,45,0.43767633275064327
8,12,22,45,49,0.4364820887893593
3,7,24,31,33,0.33186829469261997
8,9,12,45,49,0.3117656642719426
7,8,20,31,43,0.03938645319866192
8,11,12,30,45,0.02982417001962448
7,8,16,37,41,0.024591840390770114
22,26,30,32,45,0.023404789606050243
6,21,25,26,49,0.00692165814579452
1,2,3,21,37,0.00570542021654294
7,18,30,49,50,0.002166021071311707
2,7,27,38,45,0.0020115169847055117
5,16,18,25,47,0.000981871296986127
16,18,27,29,30,0.0007178276589037964
4,8,15,20,43,0.00032529483440313085
10,12,16,18,40,0.0001782023222914111
2,13,17,39,44,0.00011293050213097347
5,15,24,36,43,3.0976567619531994e-05
4,29,35,36,49,1.3809704212966053e-05
10,17,28,31,44,4.563523716613581e-06
Generation: ,32,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,12,31,33,45,0.43767633275064327
8,12,22,45,49,0.4364820887893593
3,7,24,31,33,0.33186829469261997
8,9,12,45,49,0.3117656642719426
7,12,33,35,45,0.188349132902876
12,21,33,35,45,0.09744939152383005
2,12,22,39,49,0.060038629395140104
22,24,33,37,44,0.054563441356875596
5,13,14,31,49,0.03183873831093871
7,15,24,26,33,0.014342649812098426
9,11,12,43,50,0.013424409794139653
6,21,25,26,49,0.00692165814579452
1,2,3,21,37,0.00570542021654294
7,18,31,35,50,0.005000660017507713
7,18,30,49,50,0.002166021071311707
4,8,11,13,50,0.0017981873275952198
4,8,15,20,43,0.00032529483440313085
5,15,40,42,48,0.00030624860339477405
7,17,18,31,48,6.67699976531631e-05
4,17,22,44,50,2.6866851319742128e-05
Generation: ,33,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,12,31,33,45,0.43767633275064327
8,12,22,45,49,0.4364820887893593
3,7,24,31,33,0.33186829469261997
8,9,12,45,49,0.3117656642719426
8,9,18,34,49,0.054998654069196413
22,24,33,37,44,0.054563441356875596
14,31,32,45,49,0.047747863851229776
8,9,12,45,50,0.04208141616927411
9,29,43,44,45,0.032699972982859794
7,19,22,30,44,0.02046265764352334
4,8,43,45,49,0.014551152214239488
1,2,3,21,37,0.00570542021654294
4,13,20,22,24,0.005077737167159428
12,27,31,40,43,0.004512871942784353
8,14,16,47,49,0.0017165788789742897
20,22,28,37,39,0.001621020072280994
4,8,15,20,43,0.00032529483440313085
5,15,40,42,48,0.00030624860339477405
24,35,36,41,45,8.828417253485951e-05
9,15,19,36,45,1.8530522780454137e-05
Generation: ,34,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,12,31,33,45,0.43767633275064327
8,12,22,45,49,0.4364820887893593
3,7,24,31,33,0.33186829469261997
8,9,12,45,49,0.3117656642719426
7,24,30,33,34,0.06277417005736412
9,22,23,26,44,0.05816894283891681
8,9,18,34,49,0.054998654069196413
8,9,12,45,50,0.04208141616927411
1,11,12,18,31,0.04174313633643342
1,2,12,13,42,0.024275205851282802
7,19,22,30,44,0.02046265764352334
16,31,33,34,47,0.01217993374364641
11,16,18,20,32,0.009208235740304938
15,20,32,33,43,0.00438102144272499
6,8,19,38,49,0.0040255595039522364
10,21,41,43,44,0.00033949511881765015
4,8,15,20,43,0.00032529483440313085
17,30,31,40,45,4.431116171324725e-05
9,15,24,36,47,1.8152085115497492e-06
4,10,42,47,50,8.170968482789323e-07
Generation: ,35,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,12,31,33,45,0.43767633275064327
8,12,22,45,49,0.4364820887893593
3,7,24,31,33,0.33186829469261997
8,9,12,45,49,0.3117656642719426
1,8,12,35,49,0.19703298900931282
7,24,30,33,34,0.06277417005736412
9,22,23,26,44,0.05816894283891681
8,9,12,45,50,0.04208141616927411
12,30,33,42,45,0.02743138103799538
20,21,33,41,44,0.012604900897343872
2,9,12,20,45,0.012426331267485735
2,4,24,32,44,0.005325112926393847
3,12,38,47,49,0.001925951581854521
12,13,28,34,47,0.0014646864811650715
1,19,29,38,40,0.0012084317457205665
1,43,45,47,48,0.0006307250932814131
10,21,41,43,44,0.00033949511881765015
7,10,11,30,41,0.000167324498408017
34,36,41,42,45,8.226437661639856e-05
13,15,17,21,48,1.2060052011543274e-05
Generation: ,36,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,12,31,33,45,0.43767633275064327
8,12,22,45,49,0.4364820887893593
3,7,24,31,33,0.33186829469261997
8,9,12,45,49,0.3117656642719426
5,22,33,37,49,0.07984619263873494
2,3,13,31,33,0.04690688528556388
12,30,33,42,45,0.02743138103799538
12,24,37,43,45,0.02239700187033552
