Generation: ,0,#,#,#,fitness
16,21,24,41,48,0.011106650283150376
9,32,43,46,50,0.010988930057492258
3,18,30,33,34,0.00916932036443505
11,18,27,33,44,0.004722756246344782
1,2,8,14,29,0.0036027845659894614
2,4,22,34,42,0.003194222148354265
15,35,37,45,46,0.0009134250658260431
2,15,26,41,48,0.00013512401842656125
10,14,25,33,37,5.972558707755891e-05
6,10,11,14,46,2.6217171310827543e-05
2,14,36,38,45,3.663313817334356e-06
10,14,29,42,47,2.69209868489031e-06
Generation: ,10,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,9,25,32,33,0.2025627372648942
5,7,8,22,46,0.19306379553851433
3,7,12,45,46,0.13192268963100728
7,8,21,22,42,0.11646460777321124
1,7,21,34,43,0.10051001957424706
3,7,8,25,29,0.055570256523901
8,12,25,30,33,0.039963439926333624
7,14,21,33,34,0.03169563792048942
7,8,20,26,44,0.021493257144858738
3,8,12,15,21,0.017918651905654948
13,25,39,41,43,0.009976095122011827
11,18,27,33,44,0.004722756246344782
1,2,8,14,29,0.0036027845659894614
7,22,37,46,47,0.0010171248578534145
8,15,29,33,47,0.00040869046065114225
8,13,17,21,43,0.00037018490631839215
17,23,35,42,46,9.638668516548584e-05
10,14,25,33,37,5.972558707755891e-05
2,17,24,37,41,2.043043210329618e-05
17,25,34,35,47,1.1085975166972285e-05
Generation: ,11,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,9,25,32,33,0.2025627372648942
5,7,8,22,46,0.19306379553851433
3,7,12,45,46,0.13192268963100728
7,8,21,22,42,0.11646460777321124
8,12,25,30,33,0.039963439926333624
13,25,39,44,45,0.03858601885498297
7,14,21,33,34,0.03169563792048942
7,8,20,26,44,0.021493257144858738
6,9,16,31,37,0.009984078944503722
5,13,19,25,27,0.005106707405105416
8,16,18,35,50,0.00496108642237028
7,14,27,35,44,0.0026861522783772113
3,17,22,33,49,0.002499000716529194
1,5,9,17,22,0.0019475110483918123
3,13,22,28,47,0.0014232184759898755
17,23,35,42,46,9.638668516548584e-05
29,36,44,45,46,8.298676966616206e-05
17,21,27,39,44,7.029965947603984e-05
8,17,20,26,29,5.0661840685154556e-05
1,13,27,36,39,4.4792883291916715e-05
Generation: ,12,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,9,25,32,33,0.2025627372648942
5,7,8,22,46,0.19306379553851433
3,7,12,45,46,0.13192268963100728
7,8,21,22,42,0.11646460777321124
7,22,35,39,42,0.04623498599673624
5,22,30,35,45,0.023824563358182067
1,7,12,14,29,0.022082596045238368
8,11,27,31,44,0.021776976177696167
13,32,38,39,42,0.010740607314987162
9,12,29,37,46,0.00905820557352756
3,6,13,33,48,0.0057328052936483406
5,13,19,25,27,0.005106707405105416
19,22,30,35,40,0.0015956162030382635
4,28,29,41,44,0.0006741733515230788
17,23,35,42,46,9.638668516548584e-05
17,21,27,39,44,7.029965947603984e-05
2,9,29,32,36,5.952399643926428e-05
1,13,27,36,39,4.4792883291916715e-05
4,11,31,36,45,3.531942579833907e-05
2,10,28,37,40,5.416221239047644e-06
Generation: ,13,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,9,25,32,33,0.2025627372648942
5,7,8,22,46,0.19306379553851433
3,7,12,45,46,0.13192268963100728
7,8,21,22,42,0.11646460777321124
2,7,22,24,45,0.07525141703557514
7,12,13,22,27,0.05591013797501352
6,16,33,41,49,0.030418920170585895
7,12,37,45,46,0.02692245122638373
1,7,12,14,29,0.022082596045238368
3,15,32,34,39,0.013708240313506244
9,12,29,37,46,0.00905820557352756
3,6,8,12,48,0.008175845807105868
11,13,37,44,46,0.00701954615029338
1,2,9,32,47,0.0021004469003671213
3,4,11,21,28,0.001827364788824188
2,8,11,27,38,0.0011449579861156302
9,11,17,35,45,0.00033509822430107607
17,21,27,39,44,7.029965947603984e-05
7,10,14,15,44,5.3922947959547736e-05
1,13,27,36,39,4.4792883291916715e-05
Generation: ,14,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,9,25,32,33,0.2025627372648942
5,7,8,22,46,0.19306379553851433
3,7,12,45,46,0.13192268963100728
7,8,21,22,42,0.11646460777321124
6,16,33,41,49,0.030418920170585895
9,19,25,33,46,0.02604561632584676
1,7,12,14,29,0.022082596045238368
5,15,16,35,45,0.012941307145121244
6,7,35,43,45,0.011684599305611228
35,43,45,49,50,0.010156246748950885
20,22,41,42,46,0.005603882575556391
4,13,21,28,45,0.0023746562682889945
3,4,11,21,28,0.001827364788824188
2,3,15,34,50,0.0007687768144378267
9,11,17,35,45,0.00033509822430107607
17,21,32,45,48,0.00016239896834534002
14,15,35,38,41,0.00013148060989640834
3,6,10,29,39,0.00011857378720491664
2,7,17,37,46,3.5082316069020024e-05
11,17,18,30,46,1.5759433922985345e-05
Generation: ,15,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,9,25,32,33,0.2025627372648942
5,7,8,22,46,0.19306379553851433
3,7,12,45,46,0.13192268963100728
7,8,21,22,42,0.11646460777321124
12,24,28,31,32,0.08648163657538879
9,19,25,33,46,0.02604561632584676
1,3,14,24,29,0.012108416088556544
19,20,26,33,46,0.004273542084740599
15,18,25,32,33,0.004179160809704894
3,22,40,46,48,0.003648336342559521
9,15,21,45,50,0.002191047033511899
14,26,27,34,46,0.000990431980762156
3,15,21,26,50,0.0008485746331770712
2,3,15,34,50,0.0007687768144378267
1,8,24,29,36,0.0002647148323026751
3,6,10,29,39,0.00011857378720491664
11,15,17,44,49,8.997358467155557e-05
11,17,18,30,46,1.5759433922985345e-05
14,17,20,30,34,8.347848050995627e-06
1,25,36,38,47,2.345588946018098e-06
Generation: ,16,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,9,25,32,33,0.2025627372648942
5,7,8,22,46,0.19306379553851433
3,7,12,45,46,0.13192268963100728
7,8,21,22,42,0.11646460777321124
4,32,41,45,49,0.011323177701647353
5,25,30,34,41,0.008049860108121925
2,11,23,34,41,0.006842649646870277
11,35,38,42,46,0.002995396233973705
9,15,21,45,50,0.002191047033511899
3,20,22,27,38,0.0020270152277367566
14,26,27,34,46,0.000990431980762156
4,14,33,37,44,0.0006435731955791768
6,7,10,21,49,0.000596681212444975
8,10,14,21,22,0.00044462664861017603
4,8,10,35,45,0.00016076259300449434
7,17,20,21,26,9.550986138240525e-05
11,15,17,44,49,8.997358467155557e-05
16,19,27,40,47,8.658852322575687e-05
22,26,33,36,37,6.599096876017228e-05
11,17,18,30,46,1.5759433922985345e-05
Generation: ,17,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,9,25,32,33,0.2025627372648942
5,7,8,22,46,0.19306379553851433
3,7,12,45,46,0.13192268963100728
1,7,23,33,46,0.12590518237515033
7,8,21,22,42,0.11646460777321124
3,23,34,45,46,0.0524613564336749
8,13,22,34,38,0.047609536712032836
3,11,33,42,46,0.032668068243057215
4,32,41,45,49,0.011323177701647353
7,38,39,42,46,0.007519238422143371
3,9,14,25,38,0.003124538119326614
9,20,40,42,44,0.003059193656402863
11,35,38,42,46,0.002995396233973705
11,28,37,43,44,0.0024176895554351673
7,13,19,40,50,0.0019581312635723455
6,14,22,37,45,0.001287840773167947
11,15,17,44,49,8.997358467155557e-05
22,26,33,36,37,6.599096876017228e-05
3,11,17,27,50,1.9243122949803725e-05
4,9,14,17,19,7.127223485095945e-06
Generation: ,18,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,9,25,32,33,0.2025627372648942
5,7,8,22,46,0.19306379553851433
3,7,12,45,46,0.13192268963100728
1,7,23,33,46,0.12590518237515033
11,21,34,44,49,0.08186291867770443
3,23,34,45,46,0.0524613564336749
5,8,21,29,35,0.028229938551416422
23,28,32,35,49,0.023945192526878833
1,5,27,39,43,0.01218313514549942
4,32,41,45,49,0.011323177701647353
1,4,26,39,45,0.005197278207788576
11,28,32,35,37,0.0031792896836265873
8,14,18,29,31,0.0031397694402778755
15,20,21,34,44,0.002795836794979102
7,13,19,40,50,0.0019581312635723455
6,13,26,30,42,0.0010198142400485671
5,7,10,16,30,0.0009630502812219267
9,20,47,48,49,0.00031296977804918564
11,15,17,44,49,8.997358467155557e-05
13,17,20,29,47,2.823423051423102e-06
Generation: ,19,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,9,25,32,33,0.2025627372648942
5,7,8,22,46,0.19306379553851433
5,8,9,16,46,0.14174011033167447
3,7,12,45,46,0.13192268963100728
1,7,23,33,46,0.12590518237515033
1,24,28,32,49,0.0858986530071893
3,25,33,34,46,0.06467367582429089
1,3,9,20,49,0.057072073077591066
3,23,34,45,46,0.0524613564336749
1,9,18,24,45,0.04293785974633808
5,8,21,29,35,0.028229938551416422
20,22,25,26,32,0.017086201725533615
1,4,26,39,45,0.005197278207788576
2,9,14,25,44,0.003336948343242202
9,11,23,38,40,0.0028094400256598877
9,26,35,41,50,0.0023830757785519
13,27,30,31,48,0.0009815987700967927
5,7,10,16,30,0.0009630502812219267
4,20,23,26,39,0.000740190448600833
9,11,26,34,36,0.00011788277433134035
Generation: ,20,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,9,25,32,33,0.2025627372648942
5,7,8,22,46,0.19306379553851433
5,8,9,16,46,0.14174011033167447
3,7,12,45,46,0.13192268963100728
2,34,44,45,49,0.045385270897938756
24,27,31,32,39,0.027587005839575008
3,22,35,45,50,0.018291473096224004
2,22,33,38,45,0.016689998303342692
1,24,28,30,33,0.014252106822090884
1,4,26,39,45,0.005197278207788576
9,11,23,38,40,0.0028094400256598877
4,14,21,32,34,0.0025288659179240097
4,9,12,20,30,0.0011938941401554001
13,27,30,31,48,0.0009815987700967927
4,6,11,13,42,0.0008622155788363156
4,20,23,26,39,0.000740190448600833
6,23,27,40,46,0.00036758360401888324
4,5,15,23,38,0.00033305535770983486
3,15,18,26,30,0.0003124652842876977
12,14,15,26,27,0.00027975314973799185
Generation: ,21,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,9,25,32,33,0.2025627372648942
5,7,8,22,46,0.19306379553851433
5,8,9,16,46,0.14174011033167447
3,7,12,45,46,0.13192268963100728
7,12,15,32,49,0.05444069046111567
24,27,31,32,39,0.027587005839575008
31,32,43,45,50,0.02315066566161921
1,4,8,21,49,0.022324199278230226
3,22,35,45,50,0.018291473096224004
8,15,16,25,46,0.009123375815539488
11,15,26,32,34,0.00626235674834764
5,12,13,14,15,0.003142940033720042
4,7,31,35,50,0.0025742875272272026
2,12,14,24,27,0.0015243221640161833
3,11,30,38,50,0.0007452730774642184
4,20,23,26,39,0.000740190448600833
2,15,28,38,49,0.00034641996702932114
4,5,15,23,38,0.00033305535770983486
1,2,14,30,37,0.00028663994119332677
5,18,20,25,36,1.4179756471209362e-05
Generation: ,22,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,9,25,32,33,0.2025627372648942
5,7,8,22,46,0.19306379553851433
5,8,9,16,46,0.14174011033167447
3,7,12,45,46,0.13192268963100728
3,5,29,31,39,0.04680844637941722
24,27,31,32,39,0.027587005839575008
5,32,46,49,50,0.026062782607485957
3,7,12,46,48,0.025010307932203105
31,32,43,45,50,0.02315066566161921
4,7,8,21,31,0.022459109963257957
5,9,26,38,42,0.007642488950171866
5,14,16,24,48,0.006713044027886674
26,30,32,48,49,0.004051151126981758
5,12,13,14,15,0.003142940033720042
9,11,20,30,43,0.0028167012398968073
1,23,25,27,37,0.00258719231217967
4,7,31,35,50,0.0025742875272272026
13,14,29,32,40,0.001881801055181499
17,29,32,41,44,0.00019934743685980514
7,10,15,27,41,2.6999831502567335e-05
Generation: ,23,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,12,16,31,32,0.5841720502793519
1,8,12,22,24,0.4382996716742687
1,9,25,32,33,0.2025627372648942
5,7,8,22,46,0.19306379553851433
5,8,9,16,46,0.14174011033167447
3,7,12,45,46,0.13192268963100728
3,5,29,31,39,0.04680844637941722
24,27,31,32,39,0.027587005839575008
4,7,8,21,31,0.022459109963257957
16,23,28,42,46,0.009831723264227706
12,16,20,27,29,0.005156780890176792
26,30,32,48,49,0.004051151126981758
11,15,27,31,32,0.003152480278892131
6,8,21,28,48,0.0011721478511995263
7,33,36,46,49,0.0005485035554332545
14,15,29,39,46,0.0003929643201205278
15,18,25,28,46,0.0003255624318915452
7,17,27,31,44,0.00026572222299243656
17,22,29,31,40,0.0001359493716351526
4,11,15,43,47,2.4657269436231028e-05
Generation: ,24,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,12,16,31,32,0.5841720502793519
1,8,12,22,24,0.4382996716742687
1,9,25,32,33,0.2025627372648942
5,7,8,22,46,0.19306379553851433
7,24,31,32,43,0.1895214245331653
12,16,24,31,41,0.1411743179776846
4,7,8,21,31,0.022459109963257957
4,21,25,33,45,0.009508539967120318
1,4,8,34,38,0.005745829084389883
37,38,39,44,49,0.004803388888287869
26,30,32,48,49,0.004051151126981758
11,15,27,31,32,0.003152480278892131
5,6,31,32,47,0.0017058932724662735
6,8,21,28,48,0.0011721478511995263
20,24,26,27,50,0.0005154832520495577
1,15,27,32,47,0.00017016948786955678
10,21,31,47,49,9.030043864310232e-05
4,7,26,32,36,3.430150431073863e-05
4,21,36,38,39,4.631259641660809e-06
2,17,18,20,48,2.5312916306362875e-06
Generation: ,25,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,12,16,31,32,0.5841720502793519
1,8,12,22,24,0.4382996716742687
1,9,25,32,33,0.2025627372648942
5,7,8,22,46,0.19306379553851433
5,11,26,32,33,0.07483495180990839
9,29,32,33,39,0.07273394874330087
1,5,24,43,46,0.06238122373558373
2,3,13,31,33,0.04690688528556388
4,16,22,32,44,0.03995810880638931
4,7,8,21,31,0.022459109963257957
5,16,20,21,42,0.018244325983274225
4,21,25,33,45,0.009508539967120318
4,12,20,32,35,0.003780237643594028
11,15,27,31,32,0.003152480278892131
20,24,26,37,42,0.0015137337042436575
3,11,31,47,50,0.0006529698619591114
2,11,28,43,48,0.0006507264243143906
17,23,26,32,40,6.826166623348325e-05
4,16,17,33,50,3.9165180284583874e-05
2,17,18,20,48,2.5312916306362875e-06
Generation: ,26,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,12,16,31,32,0.5841720502793519
1,8,12,22,24,0.4382996716742687
1,9,25,32,33,0.2025627372648942
5,7,8,22,46,0.19306379553851433
1,16,32,33,50,0.08062147319447852
11,19,22,39,44,0.029063049920659383
1,8,24,25,30,0.027759557684979334
4,7,8,21,31,0.022459109963257957
5,16,20,21,42,0.018244325983274225
1,12,20,22,50,0.015487981885119524
7,16,35,43,48,0.015098966517961507
21,26,28,33,39,0.00957999822904571
2,8,24,26,50,0.003455130607803857
20,24,26,37,42,0.0015137337042436575
2,11,28,43,48,0.0006507264243143906
4,5,9,27,40,0.0006083486631301161
10,21,26,29,44,0.000264036463102927
16,18,31,36,49,0.00020301894167451925
20,21,25,36,44,3.801333614878536e-05
5,29,36,38,48,7.7806056054093e-06
Generation: ,27,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,12,16,31,32,0.5841720502793519
1,8,12,22,24,0.4382996716742687
1,9,25,32,33,0.2025627372648942
5,7,8,22,46,0.19306379553851433
16,19,22,31,43,0.07777902818597952
1,5,11,26,32,0.06606430509954672
7,16,26,38,49,0.034719989658342526
11,19,22,39,44,0.029063049920659383
21,26,28,33,39,0.00957999822904571
5,18,28,32,35,0.006129615046944405
2,4,12,24,26,0.0025399783673230123
5,14,29,32,48,0.0025303839739844332
2,9,18,41,43,0.0019588127551431926
10,16,28,33,49,0.0015636918102961918
13,27,28,41,43,0.0012576410341697565
2,4,11,14,24,0.00045748225492061695
8,12,17,19,35,0.00031115892946880234
5,31,37,38,47,0.00028235626816266654
10,21,26,29,44,0.000264036463102927
16,18,31,36,49,0.00020301894167451925
Generation: ,28,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,12,16,31,32,0.5841720502793519
1,8,12,22,24,0.4382996716742687
1,9,25,32,33,0.2025627372648942
5,7,8,22,46,0.19306379553851433
7,11,22,23,33,0.1764553732888853
16,19,22,31,43,0.07777902818597952
4,7,16,22,29,0.019399717841070318
24,38,41,44,45,0.012568454079810944
3,28,32,41,43,0.010673039561644912
2,8,9,29,46,0.010391669316848012
1,12,15,25,29,0.007303448081114755
15,16,26,43,45,0.005573790838581548
27,35,43,48,49,0.0019384268193410974
13,27,28,41,43,0.0012576410341697565
7,8,9,17,46,0.0008807851147679876
8,12,17,19,35,0.00031115892946880234
4,8,20,28,30,0.0002600435648936023
16,18,31,36,49,0.00020301894167451925
2,12,17,19,35,6.71846438054183e-05
9,13,17,28,48,3.965297417874742e-05
Generation: ,29,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,12,16,31,32,0.5841720502793519
1,8,12,22,24,0.4382996716742687
1,9,25,32,33,0.2025627372648942
5,7,8,22,46,0.19306379553851433
1,2,12,22,43,0.05093438049903733
8,11,24,42,46,0.031182213321676
8,30,31,34,46,0.024337865628743273
1,12,15,16,46,0.021414126532051415
8,26,32,38,45,0.02083653411126702
2,8,9,29,46,0.010391669316848012
7,35,37,42,44,0.00889286201700784
16,28,30,31,42,0.006589359078392157
6,8,28,44,50,0.001478125178422558
20,24,30,35,38,0.0009433235023690881
8,12,17,19,35,0.00031115892946880234
9,12,17,41,46,0.0003007146123727564
4,8,20,28,30,0.0002600435648936023
16,18,31,36,49,0.00020301894167451925
16,17,32,35,36,2.6079192781137365e-06
1,10,12,27,36,1.953534564911422e-06
Generation: ,30,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,12,16,31,32,0.5841720502793519
1,8,12,22,24,0.4382996716742687
1,9,25,32,33,0.2025627372648942
5,7,8,22,46,0.19306379553851433
1,3,8,12,42,0.13217352648768854
7,9,31,33,38,0.07910182392106611
3,31,33,35,39,0.07527668787741842
8,26,32,38,45,0.02083653411126702
1,8,18,20,33,0.01592733049866043
7,35,37,42,44,0.00889286201700784
4,6,8,32,33,0.007229945304067241
16,28,30,31,42,0.006589359078392157
16,23,27,28,42,0.0032820251386865037
16,19,27,29,41,0.002366332177478778
8,20,26,38,46,0.0021751052726608536
8,30,31,35,47,0.000770351263265992
2,20,39,42,48,0.0005173594855943205
4,8,20,28,30,0.0002600435648936023
11,17,18,32,44,0.00016633853116404087
2,14,46,48,50,0.00010566917694385549
Generation: ,31,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,12,16,31,32,0.5841720502793519
1,8,12,22,24,0.4382996716742687
1,9,25,32,33,0.2025627372648942
5,7,8,22,46,0.19306379553851433
3,31,33,35,39,0.07527668787741842
8,26,32,38,45,0.02083653411126702
9,12,13,38,46,0.0202957226942558
1,8,18,20,33,0.01592733049866043
1,9,27,29,44,0.012984220053419067
24,28,32,40,45,0.009381674314840887
8,15,19,22,41,0.004477578830732168
16,19,27,29,41,0.002366332177478778
6,11,21,46,50,0.0012850038954082467
3,12,22,34,36,0.0007847877081429954
21,41,45,47,50,0.00024388584632613477
2,10,21,48,49,0.00010185177560176157
7,26,27,37,47,9.746783423474256e-05
5,13,17,22,47,4.173983085219316e-05
8,18,19,36,43,2.3086425406427894e-05
2,17,36,37,50,2.404511938578379e-08
Generation: ,32,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,12,16,31,32,0.5841720502793519
1,8,12,22,24,0.4382996716742687
1,9,25,32,33,0.2025627372648942
5,7,8,22,46,0.19306379553851433
1,9,23,39,45,0.07830780306258511
5,8,12,43,46,0.0758628980556137
3,9,18,23,31,0.026803235429751084
1,9,27,29,44,0.012984220053419067
1,3,41,45,50,0.011784641794309554
24,28,32,40,45,0.009381674314840887
1,9,30,43,50,0.003954067525085908
24,27,37,39,46,0.0018071073569917878
15,27,28,43,49,0.0006171716153292379
10,12,20,23,37,0.00010337359460397698
4,18,32,43,47,9.490080693741098e-05
1,12,15,23,36,5.523397424232932e-05
5,13,17,22,47,4.173983085219316e-05
4,6,7,10,41,2.949976491388702e-05
1,10,15,40,41,2.4782636600118514e-05
2,17,36,37,50,2.404511938578379e-08
Generation: ,33,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,12,16,31,32,0.5841720502793519
1,8,12,22,24,0.4382996716742687
1,9,25,32,33,0.2025627372648942
5,7,8,22,46,0.19306379553851433
13,16,22,31,46,0.15498110163060785
3,11,26,45,46,0.0193332877606912
1,9,27,29,44,0.012984220053419067
3,24,30,39,43,0.010726354115316581
3,21,29,32,40,0.009701651623977563
4,8,32,34,48,0.004938921872652518
1,9,30,43,50,0.003954067525085908
7,11,23,30,48,0.003342893375509762
3,11,27,38,46,0.001960304893128957
12,31,32,40,47,0.0019471851758807717
6,12,15,27,45,0.0008345559298137392
8,12,16,23,36,0.0006203285868102984
5,13,17,22,47,4.173983085219316e-05
1,10,15,40,41,2.4782636600118514e-05
15,24,36,41,46,1.1061833876234002e-05
15,17,29,41,42,9.877002477458784e-06
Generation: ,34,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,12,16,31,32,0.5841720502793519
1,8,12,22,24,0.4382996716742687
1,9,25,32,33,0.2025627372648942
5,7,8,22,46,0.19306379553851433
12,22,26,34,42,0.06208273807643025
7,15,22,44,46,0.016627759085235314
12,26,33,38,42,0.01298713298156283
1,9,27,29,44,0.012984220053419067
19,22,25,32,37,0.012139665930855652
